4441,11,31,46.1,-59.2632,5.13,G,
4794,12,35,45.5,-41.0119,5.13,A,
5691,15,14,38.3,+67.2048,5.13,F,
6017,16,11,02.0,-29.2459,5.13,K,
6204,16,46,40.0,-67.0635,5.13,A,
7021,18,43,46.9,-38.1925,5.13,A,
7312,19,09,09.8,+76.3338,5.13,A,
7625,20,01,44.7,-59.2234,5.13,M,
8516,22,21,35.6,-21.3554,5.13,K,
9069,23,58,55.8,-52.4445,5.13,K,
602,02,01,42.4,-44.4249,5.14,K,
724,02,28,01.7,-33.4840,5.14,A,
1061,03,30,24.5,+11.2011,5.14,A,
1836,05,26,19.3,-58.5445,5.14,G,
2130,06,03,27.3,+19.4126,5.14,B,
2260,06,17,41.7,-16.4857,5.14,K,
2490,06,50,57.1,+67.3419,5.14,B,
2548,06,49,54.6,-46.3653,5.14,F,Called X Pup by Lacaille  but is not the variable now known as X 
2652,07,00,51.5,-51.2409,5.14,M,
2719,07,10,47.5,-48.5556,5.14,K,
3013,07,47,30.3,+33.2456,5.14,M,
3059,07,51,42.0,+01.4601,5.14,B,
3262,08,20,03.9,+27.1304,5.14,F,
3609,09,08,23.6,+66.5224,5.14,K,
3627,09,09,21.5,+22.0244,5.14,G,
3928,09,57,41.1,+41.0320,5.14,F,
4646,12,12,11.9,+77.3659,5.14,A,
4699,12,20,55.7,-13.3356,5.14,K,
5366,14,19,32.5,-02.1556,5.14,G,
6045,16,15,15.3,-47.2220,5.14,B,
6944,18,31,26.3,-18.2410,5.14,A,
6970,18,35,02.4,-10.5838,5.14,G,
7053,18,44,22.9,+39.3647,5.14,A,See HR 7051 
7127,18,58,36.4,-60.1202,5.14,K,
7608,19,53,17.4,+57.3125,5.14,B,
7947,20,46,38.7,+16.0728,5.14,F,
8424,22,06,02.0,+45.0052,5.14,K,
736,02,32,06.2,+36.0850,5.15,K,
987,03,18,37.8,+50.1320,5.15,B,
2379,06,31,23.0,-12.2330,5.15,K,
3508,08,51,56.8,+43.4336,5.15,K,
4327,11,07,16.6,-42.3819,5.15,A,
4442,11,31,48.8,-59.3057,5.15,A,
4475,11,37,00.6,-61.1700,5.15,K,
4487,11,38,07.3,-61.4935,5.15,A,
4600,12,03,39.6,-42.2603,5.15,F,
4703,12,22,07.3,-67.3119,5.15,A,
5023,13,18,14.5,+49.4055,5.15,A,
5174,13,46,56.4,-36.1507,5.15,A,
5232,13,54,42.1,-01.3011,5.15,K,
5250,13,58,31.1,-24.5820,5.15,B,
5530,14,50,41.2,-15.5950,5.15,F,
5607,15,05,19.1,-41.0402,5.15,G,
5775,15,34,37.3,-28.0249,5.15,K,
6228,16,45,49.9,+08.3457,5.15,K,
6585,17,44,08.7,-51.5003,5.15,G,
7287,19,13,42.7,+02.1737,5.15,B,
7395,19,26,09.1,+36.1904,5.15,B,
7741,20,15,30.2,+23.3031,5.15,G,
7881,20,41,57.1,-66.4539,5.15,B,
8021,21,04,43.0,-77.0126,5.15,A,
349,01,11,06.8,+31.2529,5.16,F,
378,01,17,48.0,+03.3652,5.16,A,
743,02,38,02.0,+72.4906,5.16,G,
3260,08,15,15.9,-62.5457,5.16,A,
3476,08,43,40.3,-49.4922,5.16,B,
3598,08,59,24.1,-59.0501,5.16,F,
4025,10,13,30.6,-66.2223,5.16,A,
4141,10,35,09.7,+57.0458,5.16,F,
4913,12,57,04.4,-51.1155,5.16,B,
5667,15,16,04.0,-41.2928,5.16,G,
6677,17,53,18.1,+40.0029,5.16,K,
6693,17,59,05.2,-30.1511,5.16,M,
6942,18,32,21.4,-39.4214,5.16,A,
7213,19,06,19.9,-52.2027,5.16,F,
7373,19,24,58.2,+11.5640,5.16,G,
7385,19,25,28.6,+19.4755,5.16,K,
7897,20,39,24.9,+00.2911,5.16,K,
8055,21,05,14.2,-54.4338,5.16,K,
8178,21,22,53.6,+06.4840,5.16,A,
8697,22,52,24.1,+09.5008,5.16,F,
8826,23,11,44.2,+08.4312,5.16,A,
104,00,28,13.7,+44.2340,5.17,A,
321,01,08,16.4,+54.5513,5.17,G,Marfak   Name shared with HR 343 
685,02,22,21.4,+55.5044,5.17,A,
875,02,56,37.4,-03.4244,5.17,A,
1383,04,23,40.8,-03.4444,5.17,A,
1996,05,45,59.9,-32.1823,5.17,O,
2049,05,50,53.2,-52.0632,5.17,G,
2662,06,59,50.5,-67.5458,5.17,K,
2683,07,04,18.3,-56.4459,5.17,A,
3002,07,43,41.9,-40.5602,5.17,K,Called W by Lacaille (1763)  but it is not the variable now named W Pup 
3064,07,51,46.3,-13.5353,5.17,G,
3121,07,57,51.8,-45.3440,5.17,K,
3153,07,59,37.6,-60.3513,5.17,M,
3330,08,25,31.0,-51.4341,5.17,B,
3839,09,42,57.2,+72.1509,5.17,K,
4413,11,25,43.2,-63.5822,5.17,F,
4492,11,39,29.4,-65.2352,5.17,G,
4899,12,54,36.8,-57.1006,5.17,B,
5593,15,04,48.2,-64.0154,5.17,G,
5739,15,25,47.4,+15.2541,5.17,M,
5746,15,28,38.2,+01.5032,5.17,A,
5780,15,34,26.6,-09.1100,5.17,B,
7087,18,52,39.6,-52.0627,5.17,G,
7468,19,36,37.9,+44.4142,5.17,G,
7474,19,39,11.6,+05.2352,5.17,B,
7770,20,18,39.1,+34.5858,5.17,F,
8011,20,55,36.7,+13.4317,5.17,K,
8324,21,43,04.0,+72.1913,5.17,K,78 Dra in Cep 
82,00,21,07.3,+37.5807,5.18,F,
84,00,21,31.2,-28.5854,5.18,G,
480,01,42,55.9,+70.3721,5.18,B,
812,02,44,57.6,+12.2645,5.18,A,
1684,05,11,41.6,+16.0244,5.18,K,
1928,05,39,44.2,+25.5349,5.18,B,
2630,07,02,24.8,+24.1255,5.18,G,
2999,07,46,39.3,+37.3103,5.18,M,
3044,07,49,41.2,-17.1342,5.18,K,
3588,08,58,52.3,-47.1405,5.18,A,
4191,10,43,32.9,+46.1214,5.18,F,
4371,11,17,17.4,+02.0038,5.18,M,
4567,11,56,00.9,-17.0903,5.18,A,
4617,12,07,49.8,-75.2201,5.18,K,
4717,12,24,18.5,+26.0555,5.18,A,
6729,18,01,29.9,+21.3543,5.18,G,
7358,19,22,50.9,+26.1545,5.18,B,
7731,20,14,14.5,+28.4141,5.18,A,
8076,21,06,24.7,-32.2030,5.18,K,
8171,21,19,22.2,+64.5219,5.18,B,
8283,21,41,32.9,-14.0251,5.18,G,
9006,23,47,16.0,-50.1336,5.18,B,
9031,23,51,21.3,-18.5432,5.18,B,
118,00,30,22.7,-23.4716,5.19,A,
235,00,50,07.6,-10.3840,5.19,F,
694,02,24,24.9,+50.0024,5.19,G,
1314,04,16,43.1,+53.3643,5.19,A,
1569,04,54,46.9,+11.2534,5.19,A,
1953,05,31,52.9,-76.2028,5.19,K,
2469,06,41,56.4,-09.1002,5.19,M,
2805,07,24,08.5,+40.4020,5.19,K,
3442,08,39,57.6,-53.0318,5.19,B,
4955,13,07,53.8,-10.4425,5.19,K,
5886,15,46,40.0,+62.3558,5.19,A,
7647,19,59,55.2,+37.0234,5.19,B,
8627,22,38,39.0,+63.3504,5.19,A,
1695,05,07,34.0,-63.2359,5.2,M,
3870,09,46,31.7,+57.0741,5.2,M,
5894,15,50,41.7,+15.0801,5.2,M,
142,00,35,14.9,-03.3534,5.20,F,
695,02,22,32.6,-23.4859,5.20,G,
1268,04,06,36.4,+27.3600,5.20,B,
2027,05,54,57.8,+59.5318,5.20,A,
2220,06,14,50.9,+19.0923,5.20,F,
2334,06,27,13.8,+00.1757,5.20,K,77 Ori in Monoceros 
2420,06,38,49.2,+39.5409,5.20,B,
2492,06,44,28.4,-31.0414,5.20,B,
2639,07,01,56.4,-05.4320,5.20,M,
2666,07,04,02.8,-42.2014,5.20,A,
2715,07,15,54.9,+59.3815,5.20,K,
3283,08,21,21.0,-36.2904,5.20,B,
3439,08,40,19.3,-40.1551,5.20,B,
3460,08,39,05.2,-70.2313,5.20,A,
3561,08,57,14.9,+15.1922,5.20,A,
3575,08,59,32.6,+32.2507,5.20,G,See HR 3464 
4461,11,36,02.8,+69.1922,5.20,K,
5546,14,55,34.6,-60.0651,5.20,K,
5622,15,06,37.6,-16.1525,5.20,K,
6107,16,22,21.4,+33.4757,5.20,M,
6125,16,30,49.4,-61.3801,5.20,K,
6424,17,18,00.7,-24.1713,5.20,K,
7066,18,47,29.0,-05.4218,5.20,K,
7879,20,31,30.4,+74.5717,5.20,A,
8592,22,34,41.6,-20.4230,5.20,F,
8890,23,22,39.2,-15.0221,5.20,A,
331,01,07,47.9,-41.2913,5.21,A,
802,02,40,39.6,-54.3300,5.21,F,
2142,06,04,13.5,-06.4233,5.21,B,
2293,06,26,48.9,+58.2502,5.21,K,
2466,06,42,24.3,+17.3843,5.21,A,
3204,08,09,35.9,-44.0722,5.21,B,
3512,08,49,51.5,-32.4650,5.21,G,
4116,10,29,28.7,-02.4421,5.21,B,
4594,12,02,06.8,+43.0244,5.21,F,
4696,12,20,33.7,-22.1257,5.21,B,
5100,13,32,58.1,-10.0954,5.21,K,
5495,14,47,01.3,-52.2301,5.21,G,
6918,18,27,12.5,+00.1146,5.21,G,
8085,21,06,54.6,+38.4445,5.21,K,
8621,22,38,37.9,+56.4745,5.21,M,
242,00,50,41.2,-50.5913,5.22,F,
592,02,05,31.2,+76.0654,5.22,G,
836,02,49,17.5,+17.2751,5.22,B,
1315,04,14,36.3,+10.0040,5.22,B,
2103,05,58,49.6,+00.3311,5.22,A,
2305,06,24,10.3,-11.3149,5.22,K,
2389,06,29,28.5,-56.5110,5.22,K,
2487,06,47,39.6,+48.4722,5.22,K,
2846,07,27,44.4,+21.2642,5.22,F,
3540,08,55,39.7,+27.5539,5.22,G,See HR 3521 
4409,11,25,29.4,-36.0347,5.22,K,
4503,11,41,44.0,-32.2959,5.22,K,
4847,12,45,37.1,+07.4024,5.22,F,
4968,13,09,59.3,+17.3146,5.22,F,Diadem 
4969,13,09,59.3,+17.3146,5.22,F,
5001,13,15,58.8,-19.5635,5.22,K,
5011,13,16,46.5,+09.2527,5.22,G,
6048,16,13,50.9,-11.5015,5.22,K,See HR 6031 
6245,16,51,33.7,-41.1350,5.22,O,
7162,18,57,01.6,+32.5405,5.22,F,
7266,19,08,59.9,+06.0424,5.22,F,
7657,20,02,01.4,+24.5617,5.22,F,
7889,20,39,16.4,-14.5717,5.22,B,Tau1 Fl 13 and Tau2 Fl 14 Cap are  respectively  HD 196348 (6 76V  K3III) and HR 7889  the former being
8930,23,31,17.4,+39.1411,5.22,K,
114,00,30,07.3,+29.4506,5.23,A,
389,01,21,07.4,+28.4417,5.23,g,
595,02,02,02.8,+02.4549,5.23,A,
892,02,58,42.0,-02.4657,5.23,A,
1009,03,24,40.5,+64.3510,5.23,M,
1100,03,36,17.4,-17.2801,5.23,B,
1269,04,07,00.5,+29.0005,5.23,F,
1474,04,37,36.1,-02.2824,5.23,F,
1749,05,21,48.4,+41.4816,5.23,B,
2375,06,31,48.3,+11.3240,5.23,A,
3037,07,47,31.5,-46.3631,5.23,B,
3213,08,09,43.2,-47.5615,5.23,B,
3456,08,41,56.9,-45.2439,5.23,B,
3605,09,01,44.6,-52.1118,5.23,B,
3947,09,58,52.3,-35.5328,5.23,F,
4220,10,46,29.7,-64.1548,5.23,B,
4221,10,46,57.5,-56.4526,5.23,B,
4355,11,12,45.2,-64.1011,5.23,B,
5349,14,19,51.5,-61.1623,5.23,A,
5888,15,50,17.5,+02.1147,5.23,G,
6128,16,27,43.5,-07.3553,5.23,M,
6468,17,26,00.0,-50.3801,5.23,G,
6573,17,34,59.5,+61.5230,5.23,G,
7172,18,59,05.7,+13.3721,5.23,F,
7261,19,07,25.6,+32.3006,5.23,F,
8034,20,59,04.4,+04.1737,5.23,F,
197,00,44,44.4,-22.0022,5.24,F,
361,01,13,43.9,+07.3431,5.24,A,
493,01,42,29.8,+20.1607,5.24,K,
1010,03,18,12.9,-62.3023,5.24,G,
1181,03,47,39.6,-23.5229,5.24,A,
1395,04,21,53.3,-63.2311,5.24,G,
2399,06,32,21.3,-37.4148,5.24,G,
3140,07,59,28.4,-39.1750,5.24,F,
3623,09,07,44.8,+10.4005,5.24,B,
3681,09,16,41.7,-06.2111,5.24,K,
4042,10,17,37.8,-08.0408,5.24,F,
4203,10,45,51.9,+30.4056,5.24,A,
4251,10,53,29.5,-20.0820,5.24,F,
4916,12,55,28.5,+65.2619,5.24,F,
5334,14,12,04.0,+69.2557,5.24,M,
5516,14,47,44.8,-26.0515,5.24,G,
5742,15,29,24.3,-46.4358,5.24,K,
5823,15,37,49.6,+40.2112,5.24,G,
5837,15,42,38.3,-37.2530,5.24,G,
6234,16,47,46.4,+05.1448,5.24,B,
6734,18,03,04.9,-08.1050,5.24,F,
7050,18,47,44.6,-40.2422,5.24,G,
7078,18,49,40.1,-20.1929,5.24,K,
7759,20,16,55.3,+40.2154,5.24,K,
8127,21,15,37.9,-20.3906,5.24,g,
8228,21,29,27.0,+46.3226,5.24,K,
8285,21,42,00.8,-23.1546,5.24,G,
8472,22,11,48.8,+56.5022,5.24,F,
8779,23,03,32.9,+67.1233,5.24,K,
8998,23,44,12.1,-18.1637,5.24,B,
35,00,11,44.0,-35.0759,5.25,F,
37,00,12,10.0,-17.5618,5.25,K,
497,01,42,08.6,-32.1937,5.25,K,
737,02,31,30.1,+02.1602,5.25,K,
1146,03,44,30.5,-01.0947,5.25,B,
1783,05,23,30.2,-13.5538,5.25,B,
2483,06,46,44.3,+43.3439,5.25,G,
2791,07,18,33.6,-39.1237,5.25,A,
2851,07,28,02.1,+06.5631,5.25,F,
2880,07,32,05.9,+01.5452,5.25,F,
2886,07,33,36.5,+15.4936,5.25,A,
3674,09,14,24.5,-43.1339,5.25,B,
3829,09,38,21.7,+40.1423,5.25,F,
4250,10,52,30.9,-57.1426,5.25,B,
4466,11,35,55.6,-47.3830,5.25,A,
4943,13,05,44.5,+35.4756,5.25,B,
4973,13,11,23.2,-43.2208,5.25,K,
5064,13,26,43.2,-12.4228,5.25,M,
5207,13,52,04.8,-52.4842,5.25,B,
5300,14,08,17.3,+49.2729,5.25,M,
5635,15,06,16.7,+54.3323,5.25,G,
6126,16,21,48.7,+69.0634,5.25,K,
6152,16,30,33.6,+20.2845,5.25,G,
6280,16,54,35.7,-06.0914,5.25,K,
6332,17,01,36.4,+33.3406,5.25,A,
6451,17,23,16.1,-47.2806,5.25,B,
6549,17,38,05.6,-54.3001,5.25,A,
6875,18,24,18.2,-44.0637,5.25,B,
6885,18,22,49.0,+17.4936,5.25,K,
7102,18,49,52.9,+32.3303,5.25,A,Usually called Nu
7814,20,27,19.2,-18.1242,5.25,B,
8640,22,41,28.6,+40.1332,5.25,B,
567,01,59,38.0,+64.3717,5.26,A,
852,02,49,01.5,-62.4824,5.26,A,
925,03,04,16.4,-07.3603,5.26,A,
1188,03,50,18.9,+25.3446,5.26,A,
1356,04,20,36.3,+15.0543,5.26,F,
1452,04,34,11.7,-08.5813,5.26,K,
1901,05,35,39.5,-04.5121,5.26,F,
2518,06,47,21.4,-37.5547,5.26,B,
3415,08,35,15.4,-58.1330,5.26,B,
3703,09,18,05.8,-51.0304,5.26,B,
3937,09,58,13.4,+12.2641,5.26,B,
4084,10,31,04.6,+82.3331,5.26,F,
4495,11,40,47.1,+21.2110,5.26,K,
4590,12,00,51.2,-19.3932,5.26,B,31 Crt in Crv 
5676,15,14,29.2,+29.0951,5.26,A,
5802,15,36,29.6,+10.0036,5.26,K,
7587,19,57,06.2,-58.5405,5.26,B,
8104,21,13,03.1,-39.2531,5.26,F,
8670,22,47,33.1,-19.3648,5.26,G,
430,01,30,06.2,+47.0026,5.27,K,
646,02,12,48.1,+21.1239,5.27,F,
935,03,06,33.5,-06.0519,5.27,M,
1327,04,20,40.3,+65.0826,5.27,G,
1530,04,44,21.1,-59.4358,5.27,A,
1999,05,48,00.2,+06.2715,5.27,A,
2273,06,19,42.8,-07.4923,5.27,B,
2384,06,29,49.1,-50.1421,5.27,F,
2398,06,35,12.1,+28.0120,5.27,A,
2447,06,37,47.6,-32.2023,5.27,K,
2529,06,51,33.0,+21.4540,5.27,A,
2969,07,44,04.2,+50.2602,5.27,A,
3420,08,37,52.2,-26.1518,5.27,A,
3660,09,15,49.9,+56.4429,5.27,K,
3679,09,14,18.0,-55.3411,5.27,G,
3917,09,55,43.0,+49.4912,5.27,A,
4521,11,46,55.6,+55.3742,5.27,K,
5299,14,07,55.8,+43.5116,5.27,M,
6021,16,20,26.8,-78.4002,5.27,K,
6109,16,27,57.3,-64.0329,5.27,F,
6860,18,19,10.7,+24.2646,5.27,K,
7117,18,45,46.7,+74.0508,5.27,K,
7181,18,59,45.5,+26.1350,5.27,K,
7497,19,42,34.0,+11.4936,5.27,G,
7676,20,01,28.5,+64.4916,5.27,M,
8426,22,05,00.5,+62.4708,5.27,K,
8546,22,13,10.6,+86.0629,5.27,B,
30,00,10,02.1,-82.1326,5.28,G,
456,01,38,30.9,+73.0224,5.28,G,
652,02,12,54.5,-30.4326,5.28,B,
655,02,15,56.2,+33.2132,5.28,A,
689,02,21,56.6,+00.2345,5.28,M,
776,02,31,40.5,-79.0634,5.28,G,
890,03,00,52.2,+52.2106,5.28,B,
1005,03,21,13.6,+21.0849,5.28,B,
1210,03,56,36.5,+50.4143,5.28,F,
1244,04,01,32.0,-01.3259,5.28,B,
1388,04,25,25.0,+22.1159,5.28,A,
1390,04,26,06.3,+31.2620,5.28,K,
1751,05,23,27.8,+57.3240,5.28,A,
2786,07,18,51.2,-26.3509,5.28,G,
3315,08,25,03.7,-24.0246,5.28,K,
3995,10,08,42.6,-65.4855,5.28,K,
4017,10,13,22.8,-51.1400,5.28,A,
4893,12,49,13.6,+83.2446,5.28,A,See HR 4892 
6721,18,54,46.9,-87.3621,5.28,K,
6738,18,02,23.1,+20.5001,5.28,B,
6960,18,33,57.8,-33.0100,5.28,B,
7262,19,07,18.1,+36.0601,5.28,B,
7315,19,17,49.0,+11.3543,5.28,F,
7610,19,56,14.3,+11.2526,5.28,A,
7761,20,19,23.6,-19.0707,5.28,K,
8128,21,15,44.9,-15.1017,5.28,M,
8987,23,42,27.9,-15.2652,5.28,K,
336,01,10,39.3,+68.4643,5.29,A,
717,02,28,10.0,+29.4010,5.29,F,
1011,03,23,13.2,+49.1248,5.29,B,
1309,04,13,33.1,+07.4258,5.29,F,
1494,04,42,54.3,+43.2154,5.29,A,
1973,05,42,15.1,-34.4004,5.29,B,
1993,05,47,42.9,+13.5359,5.29,B,
2094,05,54,50.2,-52.3807,5.29,F,
2405,06,36,32.9,+38.2643,5.29,C,
2504,06,46,51.1,-14.2533,5.29,B,
3110,07,58,20.6,+02.1329,5.29,K,
3334,08,22,04.4,-73.2400,5.29,A,
3486,08,47,15.0,-01.5350,5.29,A,
3720,09,17,25.4,-74.5340,5.29,A,
4120,10,28,52.6,-64.1020,5.29,M,
4519,11,45,43.9,-45.4124,5.29,B,
4690,12,19,48.7,+48.5903,5.29,M,
4752,12,28,54.7,+25.5446,5.29,A,
5330,14,14,50.8,+10.0602,5.29,K,
6199,16,38,00.4,+56.0056,5.29,K,
6314,17,03,08.8,-53.1413,5.29,F,
6477,17,26,51.5,-45.5037,5.29,B,
8229,21,32,05.9,-41.1045,5.29,K,
8280,21,50,54.3,-82.4309,5.29,G,
8321,21,46,04.4,+22.5656,5.29,K,
8344,21,50,08.7,+17.1708,5.29,F,
8416,22,03,52.9,+63.0711,5.29,M,
8515,22,24,36.8,-72.1520,5.29,A,
9002,23,46,00.9,-18.4041,5.29,F,
758,02,37,02.5,+34.1550,5.3,M,
670,02,19,16.8,+47.2248,5.30,A,
782,02,40,41.1,+27.0339,5.30,A,
1511,04,48,00.3,+56.4526,5.30,A,
1658,05,07,48.4,+20.2506,5.30,A,
1757,05,19,59.1,-12.1856,5.30,B,
2223,06,15,25.1,+16.0835,5.30,B,
2595,06,55,46.8,-22.5629,5.30,B,
2820,07,24,58.2,+11.4011,5.30,A,
3008,07,46,16.2,+10.4606,5.30,A,
3176,08,07,45.8,+21.3454,5.30,G,
4415,11,26,35.3,-61.0655,5.30,B,
4504,11,42,28.4,+66.4442,5.30,K,
4558,11,54,42.5,-25.4250,5.30,G,
5548,14,54,20.1,-24.3832,5.30,K,
7624,19,59,51.3,-34.4152,5.30,A,
8048,21,02,58.0,-38.3754,5.30,F,
8087,21,08,33.6,-21.1137,5.30,A,
8289,21,42,15.5,+05.4048,5.30,M,
8410,22,04,47.4,-00.5424,5.30,A,
8967,23,39,08.3,+50.2818,5.30,B,
9039,23,52,37.1,+10.5651,5.30,A,
267,00,56,01.5,-11.1600,5.31,K,
514,01,45,38.8,-25.0309,5.31,F,
645,02,13,36.3,+51.0357,5.31,G,6 Per on boundary Per/And 
778,02,37,24.4,-52.3235,5.31,A,
1069,03,32,26.3,+46.0325,5.31,F,
1469,04,37,13.7,+00.5954,5.31,B,49 Eri  in Tau 
1516,04,42,46.4,-50.2853,5.31,K,
1677,05,02,43.0,-71.1852,5.31,G,
1935,05,37,44.6,-28.4122,5.31,F,
2008,05,46,27.4,-46.3550,5.31,K,
2168,06,07,41.6,-19.0957,5.31,M,
2727,07,12,15.8,-40.2956,5.31,A,
2983,07,44,06.9,+25.4703,5.31,K,
3170,08,04,16.2,-32.4030,5.31,M,
3500,08,49,21.7,-03.2635,5.31,B,
3991,10,10,05.9,-12.4858,5.31,F,
4422,11,29,04.2,+39.2013,5.31,A,
4652,12,14,02.6,-45.4326,5.31,K,
4830,12,42,50.3,-63.0331,5.31,B,
5048,13,25,13.9,-64.2907,5.31,F,
5523,14,49,19.1,-14.0856,5.31,A,
6516,17,30,23.8,-01.0345,5.31,G,
7612,20,01,52.4,-66.5639,5.31,K,
7794,20,23,10.7,+05.2035,5.31,G,
8032,20,58,16.4,+22.1933,5.31,K,
8215,21,27,21.4,+37.0700,5.31,B,
8216,21,26,51.6,+48.5006,5.31,A,
8975,23,40,38.2,-32.0423,5.31,K,
917,03,02,42.3,-07.4107,5.32,K,
2165,06,12,51.1,+65.4306,5.32,K,
2498,06,45,59.3,-14.4746,5.32,A,
3182,08,12,48.8,+68.2827,5.32,G,Formerly called 55 Cam  in UMa 
3652,09,13,48.2,+43.1304,5.32,B,
3863,09,40,42.5,-57.5901,5.32,A,
3900,09,51,53.0,+24.2343,5.32,A,
4365,11,15,51.9,+13.1827,5.32,K,
4528,11,47,54.9,+08.1445,5.32,A,
4712,12,23,35.4,-35.2446,5.32,B,HR Catalogue calls this x1 Cen  See HR 4724 
4908,12,55,57.0,-56.5010,5.32,O,
4928,12,59,55.1,+66.3550,5.32,K,
5390,14,24,48.6,-24.4823,5.32,G,
5558,14,55,44.7,-33.5121,5.32,A,
6279,16,52,58.1,+31.4206,5.32,F,
7703,20,11,11.9,-36.0604,5.32,K,
7753,20,16,47.1,+24.4016,5.32,G,
8480,22,14,18.0,-21.0427,5.32,K,
8531,22,24,56.4,-57.4750,5.32,G,
8887,23,21,54.9,+31.4845,5.32,B,
8940,23,33,28.1,+22.2956,5.32,M,
175,00,41,07.2,+39.2731,5.33,G,
855,02,53,42.6,+38.2015,5.33,F,
1253,04,03,44.6,+05.2608,5.33,B,
1562,04,53,22.8,+02.3029,5.33,M,
1571,04,54,47.8,+07.4645,5.33,g,
2229,06,15,45.0,+12.3304,5.33,B,
2520,06,53,05.1,+59.2655,5.33,G,
2825,07,24,40.1,-16.1204,5.33,B,
2896,07,35,08.7,+30.5740,5.33,K,
3043,07,49,01.7,-24.5444,5.33,G,
3358,08,29,04.7,-47.5545,5.33,B,
3366,08,32,42.5,+20.2628,5.33,K,
3551,08,53,50.7,-47.3115,5.33,A,
3694,09,16,57.2,-39.2405,5.33,K,
4086,10,23,29.3,-38.0036,5.33,A,
4496,11,41,03.0,+34.1206,5.33,G,
4995,13,14,10.9,-19.5551,5.33,G,
5013,13,17,15.6,+13.4032,5.33,K,
5675,15,15,11.4,+04.5622,5.33,K,
5843,15,41,47.4,+12.5051,5.33,A,
6083,16,22,28.0,-49.3420,5.33,B,
6142,16,31,41.7,-41.4901,5.33,B,
6393,17,12,27.8,+10.3507,5.33,M,
6819,18,17,07.5,-56.0124,5.33,B,
7221,19,09,52.7,-68.2529,5.33,G,
7552,19,51,50.6,-39.5228,5.33,A,
8475,22,12,47.8,+34.3617,5.33,K,
8804,23,07,39.3,+46.2314,5.33,K,
310,01,05,40.9,+21.2824,5.34,A,
513,01,45,59.3,-05.4400,5.34,K,
1364,04,19,16.6,-44.1605,5.34,K,
1664,05,07,52.9,+08.2954,5.34,A,
1746,05,19,11.2,+02.3545,5.34,F,
1868,05,33,31.4,-01.0922,5.34,B,
1917,05,32,59.6,-64.1339,5.34,G,
3669,09,15,13.8,+14.5629,5.34,K,Usually called Pi Cnc 
4049,10,18,07.6,-28.5931,5.34,A,
4219,10,46,16.5,-64.3054,5.34,B,
4227,10,49,15.4,+10.3243,5.34,A,
4620,12,08,14.7,-48.4134,5.34,B,
5540,14,57,52.9,-76.3946,5.34,K,
6724,18,02,51.1,-24.1656,5.34,F,
6870,18,22,53.1,-36.4010,5.34,A,
6936,18,31,04.8,-32.5921,5.34,A,
7279,19,12,40.7,-07.5622,5.34,B,
8196,21,28,44.9,-69.3019,5.34,M,
8496,22,16,48.1,-12.4953,5.34,g,
8980,23,41,34.5,-18.0138,5.34,K,
594,02,01,14.7,-30.0006,5.35,G,
714,02,24,53.9,-60.1843,5.35,F,
739,02,32,09.4,-01.0206,5.35,g,
750,02,35,46.8,+34.4115,5.35,M,
1153,03,45,40.4,+06.0300,5.35,B,
1339,04,19,26.1,+21.0832,5.35,B,
1466,04,39,58.1,+53.2823,5.35,A,
1861,05,32,41.3,-01.3531,5.35,B,
2031,05,51,22.0,-07.3105,5.35,B,
2201,06,15,40.6,+59.5957,5.35,K,
2477,06,46,49.5,+57.1009,5.35,K,
2729,07,14,20.0,+03.0641,5.35,K,
2834,07,24,43.8,-31.4832,5.35,G,
3086,07,55,39.9,+19.5302,5.35,A,
3114,07,56,57.9,-43.3001,5.35,B,
3357,08,31,35.7,+18.0540,5.35,K,
3537,08,50,34.8,-66.4735,5.35,F,
3807,09,32,19.3,-40.3858,5.35,G,
3866,09,43,43.9,+14.0118,5.35,M,
4024,10,16,14.4,+29.1838,5.35,A,
4604,12,04,38.7,-68.1945,5.35,A,
4760,12,29,57.3,+58.2421,5.35,A,
5710,15,21,02.0,+00.4255,5.35,K,
6131,16,29,42.3,-46.1436,5.35,B,
6293,16,55,22.2,+18.2600,5.35,K,
6459,17,23,21.6,-28.0835,5.35,K,
7124,18,46,22.2,+75.2602,5.35,A,
7444,19,34,41.2,+42.2446,5.35,A,
7510,19,48,01.2,-56.2145,5.35,A,
7987,20,53,40.2,-39.4836,5.35,K,
8479,22,12,01.9,+60.4534,5.35,K,
8663,22,50,22.9,-80.0727,5.35,B,
167,00,39,55.6,+21.2618,5.36,K,
299,01,02,49.2,-46.2351,5.36,G,
1257,04,04,09.9,+02.4937,5.36,F,
1872,05,34,16.7,+03.4601,5.36,A,
2143,06,06,35.1,+38.2858,5.36,A,
2152,06,09,59.1,+58.5609,5.36,G,
2264,06,21,46.1,+53.2708,5.36,F,
2267,06,18,50.6,-09.2325,5.36,K,
2756,07,15,21.0,-30.4111,5.36,B,
2849,07,29,56.0,+49.4021,5.36,F,
3212,08,11,33.0,-07.4621,5.36,G,
3795,09,24,09.1,-80.4713,5.36,F,
3951,10,01,00.7,+31.5525,5.36,G,
4350,11,12,33.1,-49.0604,5.36,A,
4483,11,38,27.6,+08.0803,5.36,M,
5159,13,43,03.7,+03.3217,5.36,K,
5482,14,45,17.3,-62.5233,5.36,A,
6983,18,33,56.7,+52.2113,5.36,K,
7122,18,56,16.9,-42.4238,5.36,K,
